Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
4202,0.0431666715,0.0066495903,0.0202853462,0.0044285499,0.0120286834,0.0115904605,0.0390198482,0.7652444503,0.0024837117,0.0951026881
4203,0.2741573468,0.0371986456,0.0462196934,0.0821241206,0.1392925629,0.1609791315,0.0187493341,0.1201208616,0.0366230390,0.0845352644
4204,0.8857466513,0.0399135695,0.0028395810,0.0019938673,0.0173385384,0.0016169431,0.0336228959,0.0069306681,0.0047675816,0.0052297038
4205,0.2458732292,0.0464982441,0.0258345898,0.2335257539,0.2053987704,0.0705659819,0.0704613710,0.0213445893,0.0044921129,0.0760053575
4206,0.6241413011,0.0356267210,0.0030242041,0.0446993230,0.0244536481,0.0126811061,0.0259803447,0.1997311252,0.0040797941,0.0255824328
4207,0.5349653863,0.0266804129,0.0044832773,0.0756850776,0.0698212074,0.0268835557,0.1573128705,0.0250928530,0.0040659284,0.0750094308
4208,0.0740081229,0.4597134107,0.0078343203,0.3150881153,0.0520167038,0.0355336739,0.0397055383,0.0029176268,0.0039699266,0.0092125614
4209,0.7327583656,0.0192929116,0.0010039556,0.0165756007,0.0964810131,0.0135247844,0.0370121579,0.0734261853,0.0007147402,0.0092102854
4210,0.4027645478,0.0094172424,0.0036469398,0.0434010788,0.0990026350,0.0386871918,0.0324248380,0.3258648767,0.0094018992,0.0353887505
4211,0.0039167636,0.0077933820,0.9095526419,0.0004537659,0.0149207918,0.0075555429,0.0047467441,0.0003631732,0.0498105052,0.0008866895
4212,0.8072238117,0.0340653632,0.0006889891,0.0078339472,0.0485605926,0.0092547860,0.0517628233,0.0335433288,0.0025231804,0.0045431777
4213,0.2358210399,0.0156756230,0.0029139112,0.0238491818,0.1134899491,0.2201899431,0.0748788485,0.1983566361,0.0097762153,0.1050486521
4214,0.1650655214,0.7909573934,0.0072477764,0.0055413878,0.0153952393,0.0054410174,0.0041191558,0.0016375441,0.0032475013,0.0013474632
4215,0.7110048583,0.1364979558,0.0007465309,0.1173721879,0.0060605959,0.0060884809,0.0164504428,0.0019541130,0.0005292138,0.0032956208
4216,0.8928658857,0.0386309956,0.0061954632,0.0037527815,0.0252938319,0.0016607660,0.0208142820,0.0018683156,0.0015906479,0.0073270306
4217,0.0870587253,0.9007612477,0.0022646280,0.0037561756,0.0013112468,0.0007122956,0.0034080507,0.0000068661,0.0005386743,0.0001820899
4218,0.7826782077,0.0575815999,0.0011592644,0.0010857874,0.0833775809,0.0064663455,0.0461364416,0.0092289054,0.0061756770,0.0061101902
4219,0.3037428939,0.0052119004,0.0102500329,0.0188655025,0.1397287707,0.0535728598,0.1882600267,0.1845882532,0.0203617875,0.0754179724
4220,0.8574632275,0.0600888115,0.0022564895,0.0041141994,0.0076256038,0.0005359943,0.0264804652,0.0323327658,0.0003608432,0.0087415998
4221,0.7952202577,0.0064547196,0.0021152528,0.0144124987,0.0982620370,0.0043765890,0.0230028282,0.0296398225,0.0004370927,0.0260789016
4222,0.4495429188,0.0583683763,0.0118963903,0.0136885307,0.0380103487,0.1720254185,0.0267581552,0.1346329980,0.0069452747,0.0881315889
4223,0.7973843619,0.0170492170,0.0169538712,0.0106966243,0.0259398023,0.0328483309,0.0220570529,0.0697487042,0.0028949887,0.0044270467
4224,0.0073463363,0.0262711562,0.9376645620,0.0031856379,0.0020682765,0.0066068026,0.0014755398,0.0001259994,0.0150439498,0.0002117395
4225,0.0029657863,0.0236841950,0.9148369938,0.0009066250,0.0047963963,0.0063296112,0.0029823188,0.0001561661,0.0424444876,0.0008974200
4226,0.9525345124,0.0111005072,0.0064421951,0.0006090774,0.0070191940,0.0018737269,0.0088035490,0.0081286765,0.0009205332,0.0025680285
4227,0.0930866139,0.1798113354,0.2343409223,0.0632026439,0.0119995301,0.3352890887,0.0240976261,0.0072047396,0.0181744106,0.0327930894
4228,0.7951139257,0.1064296475,0.0281521573,0.0048662791,0.0184369261,0.0148132617,0.0164601766,0.0092960709,0.0004613596,0.0059701955
4229,0.8501402365,0.0292844197,0.0044252671,0.0068119315,0.0267760818,0.0199027859,0.0154709965,0.0424637003,0.0016656761,0.0030589045
4230,0.7092618329,0.2069381219,0.0139300531,0.0134056738,0.0103247272,0.0018814561,0.0356798719,0.0042494667,0.0016175076,0.0027112888
4231,0.3203181278,0.0715835915,0.0210726475,0.2148751851,0.0523060032,0.2018963437,0.0470388507,0.0110363430,0.0021809406,0.0576919667
4232,0.2495587401,0.6387692412,0.0459671480,0.0320946599,0.0078081066,0.0042296693,0.0113590821,0.0008458244,0.0051707292,0.0041967992
4233,0.3093587488,0.0443241498,0.1062599038,0.0429809745,0.1893500319,0.0519883284,0.0900072165,0.0748333887,0.0142465037,0.0766507538
4234,0.6935383470,0.0369942308,0.0075002992,0.0060249600,0.0342024920,0.0740130035,0.0121148547,0.1155343446,0.0022337769,0.0178436912
4235,0.7759987134,0.1339721668,0.0067967387,0.0097925161,0.0073010205,0.0276985464,0.0191598715,0.0120184303,0.0038775064,0.0033844901
4236,0.4385704380,0.0261285940,0.0076435369,0.0028390634,0.1416961172,0.0088314440,0.1560050067,0.0960466915,0.0361596865,0.0860794219
4237,0.0994038275,0.7517080076,0.0472406861,0.0253326363,0.0058887499,0.0416851323,0.0120320405,0.0019816647,0.0103121855,0.0044150696
4238,0.6252244351,0.0130930644,0.2873702610,0.0004442297,0.0305644285,0.0031563349,0.0288940828,0.0034128280,0.0024357091,0.0054046264
4239,0.9609892749,0.0078480241,0.0017548720,0.0021298389,0.0097595258,0.0024906295,0.0111068945,0.0019678241,0.0012284163,0.0007247000
4240,0.3503185124,0.0505828519,0.0068240392,0.1962184856,0.1500997463,0.0544705652,0.0635257338,0.0284200556,0.0178335192,0.0817064909
4241,0.6867484937,0.0109058076,0.0016300472,0.0038519631,0.0705687547,0.0090519442,0.0307612900,0.1678395373,0.0030642052,0.0155779571
4242,0.9305553118,0.0361828067,0.0039534557,0.0042711673,0.0061197428,0.0061333223,0.0054938914,0.0022817809,0.0032489979,0.0017595232
4243,0.0564980785,0.7965056392,0.0784419799,0.0083528513,0.0193146092,0.0083772385,0.0102820990,0.0006405390,0.0152143447,0.0063726208
4244,0.8430506204,0.0238131399,0.0656062594,0.0013103747,0.0108248154,0.0022566896,0.0193743558,0.0110420098,0.0058469223,0.0168748126
4245,0.8002451351,0.0146692953,0.0239749823,0.0024468807,0.0461907139,0.0050619934,0.0251538758,0.0588766331,0.0012653602,0.0221151303
4246,0.0150539009,0.0481491706,0.9040215325,0.0007193961,0.0026659603,0.0046261384,0.0031215301,0.0007146915,0.0171357201,0.0037919594
4247,0.2915075928,0.3639749764,0.2677143685,0.0239353637,0.0138036929,0.0204751428,0.0080879749,0.0027087229,0.0032526915,0.0045394737
4248,0.8650411791,0.0493810019,0.0017435734,0.0070798967,0.0249957004,0.0060909271,0.0326531169,0.0063893838,0.0006036470,0.0060215738
4249,0.0617911970,0.7424945127,0.0343270225,0.0151233301,0.0466780118,0.0055292083,0.0481603500,0.0029204943,0.0380039950,0.0049718783
4250,0.4979083858,0.2914198531,0.0262797160,0.0164558693,0.0177543921,0.0367374891,0.0528270500,0.0073160819,0.0480101479,0.0052910146
4251,0.1113634309,0.0472689188,0.0692415455,0.2527724682,0.0181270237,0.1549167893,0.0509629762,0.0462933745,0.0203144045,0.2287390685
4252,0.5348575569,0.4306559548,0.0077255748,0.0011227770,0.0054621099,0.0025292796,0.0102379583,0.0023599026,0.0042870158,0.0007618704
4253,0.7001993146,0.0132581615,0.0114460038,0.0125775429,0.0300609329,0.0219716989,0.0309060853,0.1095570398,0.0022111427,0.0678120776
4254,0.2751759420,0.0624911409,0.0048067832,0.0989126438,0.0422757760,0.0209247493,0.1748145210,0.1411153374,0.0083740425,0.1711090639
4255,0.0932060246,0.8818027127,0.0051372873,0.0044461751,0.0048498961,0.0017594270,0.0066615333,0.0001432342,0.0014550527,0.0005386570
4256,0.8682754748,0.0347131199,0.0217761220,0.0015732768,0.0343524338,0.0044529543,0.0200739558,0.0042273769,0.0014280339,0.0091272518
4257,0.8648287907,0.0157294042,0.0054510784,0.0109677170,0.0346270997,0.0103354654,0.0257737959,0.0208538077,0.0034941633,0.0079386778
4258,0.1829812293,0.0646945360,0.5204490047,0.0058266825,0.0711038287,0.0660492277,0.0610492220,0.0068257904,0.0119253682,0.0090951104
4259,0.7768920048,0.0411428911,0.0019923844,0.0507447210,0.0193303683,0.0106791352,0.0721787612,0.0122565352,0.0010137637,0.0137694352
4260,0.5059771438,0.1966409900,0.0397828363,0.0100913751,0.0731042110,0.0581764275,0.0253295125,0.0048276214,0.0771209132,0.0089489691
4261,0.5521520550,0.2948770766,0.0168721647,0.0194730619,0.0307578930,0.0308396983,0.0149354948,0.0163745120,0.0110727974,0.0126452462
4262,0.4277261481,0.0371644365,0.0092987953,0.1803433300,0.0498301600,0.0446407767,0.0801485995,0.0886829701,0.0122952608,0.0698695228
4263,0.4554659444,0.4736868932,0.0107333229,0.0249189899,0.0058472226,0.0083430836,0.0132567944,0.0041962708,0.0004267192,0.0031247591
4264,0.2391913161,0.4232856383,0.0556255181,0.0612645545,0.0457932148,0.0700946632,0.0623852986,0.0082541228,0.0097100768,0.0243955970
4265,0.2829546088,0.4162144245,0.0348120604,0.1281480793,0.0360337089,0.0608736607,0.0271782455,0.0012331752,0.0086496126,0.0039024240
4266,0.9302723825,0.0356257546,0.0013205395,0.0016803566,0.0154782510,0.0010104415,0.0116976673,0.0011213268,0.0005371030,0.0012561774
4267,0.5964759284,0.0047455778,0.0024817783,0.0049197118,0.0640229337,0.0249376826,0.0840054231,0.2013772182,0.0059153902,0.0111183559
4268,0.0329721655,0.9304089737,0.0051797756,0.0088313628,0.0023773076,0.0022313831,0.0062409241,0.0021198071,0.0087345237,0.0009037770
4269,0.6041843532,0.0592332924,0.0019053016,0.2194175182,0.0114272300,0.0236965561,0.0474244965,0.0077682581,0.0010073814,0.0239356126
4270,0.3501044768,0.1324453091,0.0149185052,0.2025142302,0.1459921180,0.0209464430,0.0800413909,0.0110788545,0.0134143905,0.0285442818
4271,0.6402059628,0.1956162501,0.0287050536,0.0345723618,0.0266883086,0.0141480844,0.0257120471,0.0030698255,0.0014906895,0.0297914164
4272,0.2464032658,0.0112095283,0.0323519663,0.0080284274,0.1293227287,0.2006756879,0.0746498337,0.0159422618,0.2383977385,0.0430185617
4273,0.8966116775,0.0295863923,0.0039466858,0.0029016308,0.0300877938,0.0116984628,0.0111735938,0.0044620130,0.0009357102,0.0085960400
4274,0.1685245400,0.3771498271,0.1410055498,0.0221327286,0.0311839116,0.1321626082,0.0104757766,0.0030826307,0.1105661345,0.0037162929
4275,0.0381010693,0.6728492330,0.1690459482,0.0215751807,0.0296576505,0.0091109199,0.0468196939,0.0020487820,0.0061073468,0.0046841756
4276,0.4337555314,0.1384262110,0.1033800384,0.0486195385,0.0480216371,0.1058594547,0.0320622142,0.0040945321,0.0712270790,0.0145537637
4277,0.5160945556,0.0824175838,0.0484189551,0.0256840958,0.0774467137,0.0310785604,0.0453768530,0.0066055531,0.0016247824,0.1652523470
4278,0.3693618529,0.0837574491,0.0304116338,0.0817909968,0.0671208362,0.0598818269,0.1003161220,0.0794170429,0.0080240966,0.1199181429
4279,0.8289015155,0.0253681499,0.0040542648,0.0036002775,0.0759416037,0.0035415384,0.0214205659,0.0211857905,0.0001526655,0.0158336281
4280,0.8487359212,0.0192758578,0.0012072545,0.0386234204,0.0271340147,0.0138142876,0.0254981536,0.0118525532,0.0086713298,0.0051872071
4281,0.3483384856,0.0288108887,0.0050994274,0.0616374561,0.1433039587,0.2286632934,0.0490528425,0.0114522126,0.0928193570,0.0308220779
4282,0.8486728868,0.0136158717,0.0010347399,0.0033439254,0.0089479679,0.0143903309,0.0196954067,0.0724744331,0.0045610756,0.0132633620
4283,0.6343096133,0.0917759923,0.0047152050,0.0287225584,0.0078004377,0.0523480904,0.0495497931,0.0860218477,0.0018328014,0.0429236607
4284,0.7587195826,0.0045179017,0.0042971582,0.0022145595,0.0729799499,0.0120973369,0.0757492708,0.0379377672,0.0005212612,0.0309652120
4285,0.2488889201,0.0350337512,0.0060552179,0.0362759482,0.0480432680,0.0185007212,0.0576253520,0.0580696071,0.0050061127,0.4865011014
4286,0.1483524830,0.7751542326,0.0070188135,0.0262929236,0.0108707619,0.0088466608,0.0112527708,0.0041355359,0.0054004774,0.0026753406
4287,0.6061994369,0.0051962351,0.0030169572,0.0046473010,0.1081867790,0.0027823290,0.0283598851,0.2202045915,0.0006767427,0.0207297424
4288,0.1544794046,0.8254415497,0.0029034689,0.0018186626,0.0023142681,0.0006764609,0.0084357653,0.0000531491,0.0036655682,0.0002117026
4289,0.8938345391,0.0367063394,0.0012777906,0.0031875298,0.0153748308,0.0047873749,0.0261695703,0.0069126228,0.0004381735,0.0113112289
4290,0.8060905458,0.0233406645,0.0033257349,0.0023548282,0.0213035169,0.0092622604,0.0190395725,0.0818020242,0.0026010552,0.0308797974
4291,0.7956090337,0.1706570232,0.0074194738,0.0003829846,0.0113586378,0.0008738616,0.0094792116,0.0010180295,0.0004063745,0.0027953697
4292,0.8701411885,0.0597194302,0.0013732600,0.0080455613,0.0084707870,0.0053858375,0.0105157155,0.0232447887,0.0031234873,0.0099799440
4293,0.2155439106,0.0207974615,0.0050351551,0.2247743741,0.0428451634,0.1273399526,0.0731127673,0.0727655983,0.0244317945,0.1933538227
4294,0.9401334912,0.0126520506,0.0002243844,0.0027362679,0.0122112118,0.0017293589,0.0238912777,0.0026665685,0.0005147812,0.0032406078
4295,0.3674156618,0.0343442274,0.2288542929,0.0120861259,0.0598519560,0.0467185223,0.0487532912,0.0244226381,0.1057497379,0.0718035464
4296,0.9317968890,0.0054154288,0.0018669458,0.0014922881,0.0358395437,0.0041413821,0.0057185476,0.0106236082,0.0009939873,0.0021113794
4297,0.2054240571,0.7493927484,0.0036708733,0.0072474185,0.0105738387,0.0048103089,0.0092941188,0.0041544567,0.0017632969,0.0036688827
4298,0.3121471680,0.0850901917,0.0917867228,0.0672876103,0.0960542315,0.1688661938,0.0758861483,0.0553804675,0.0053655018,0.0421357644
4299,0.1169974046,0.0458790044,0.7693736415,0.0040339446,0.0175855286,0.0058534850,0.0081775225,0.0195710697,0.0018904085,0.0106379906
4300,0.8906885591,0.0545468493,0.0035116886,0.0012902165,0.0280946783,0.0020395269,0.0114800970,0.0038856024,0.0007318255,0.0037309565
4301,0.2308026166,0.3013566460,0.0089060747,0.2425725756,0.0374870328,0.0879720590,0.0583594521,0.0052671554,0.0081115431,0.0191648446
4302,0.8211362927,0.0732291013,0.0136029336,0.0163677188,0.0113470583,0.0148055772,0.0207808394,0.0195723280,0.0006595264,0.0084986244
4303,0.9388051923,0.0105579672,0.0001851332,0.0026193576,0.0036622627,0.0120402727,0.0064316121,0.0232786678,0.0000356519,0.0023838824
4304,0.1222198221,0.0574282003,0.0274589080,0.1274182026,0.0851162290,0.0845993568,0.1165672264,0.1568266192,0.0095408270,0.2128246087
4305,0.5326992467,0.0629409773,0.0027107571,0.0092380767,0.1158679052,0.0163508841,0.0837140519,0.1485664387,0.0093148924,0.0185967699
4306,0.3906924267,0.0319894060,0.0078615015,0.0489621032,0.1146814222,0.0332651117,0.1241602960,0.1612393905,0.0042568749,0.0828914673
4307,0.4377038684,0.1972228055,0.0355053063,0.1109095119,0.0534433776,0.0845747221,0.0367872196,0.0247762340,0.0042267503,0.0148502043
4308,0.0322583712,0.0259465851,0.0336496489,0.0192369664,0.0108865858,0.8593198633,0.0084946967,0.0021158502,0.0064554793,0.0016359531
4309,0.3773965864,0.0771582017,0.0060519584,0.2033902051,0.0215772366,0.1430629864,0.0998544288,0.0443857255,0.0029217832,0.0242008879
4310,0.0152377740,0.9266724833,0.0254611939,0.0121315667,0.0015554002,0.0085596953,0.0093432400,0.0001424250,0.0003208969,0.0005753247
4311,0.7128501770,0.1390895577,0.0030247523,0.0034326164,0.0233802094,0.0015680055,0.0271178108,0.0855113373,0.0009346796,0.0030908540
4312,0.7769958022,0.0511223305,0.0081839754,0.0081024382,0.0576230600,0.0109712741,0.0129321791,0.0064518987,0.0167696098,0.0508474321
4313,0.8248312093,0.0133495232,0.0004963162,0.0237594492,0.0499309230,0.0254649588,0.0169001188,0.0406924973,0.0009854724,0.0035895317
4314,0.8195249963,0.1083082311,0.0026782111,0.0029452958,0.0143303585,0.0066682683,0.0131590937,0.0233512837,0.0009574598,0.0080768018
4315,0.1263922107,0.7352385911,0.0076823866,0.0231900567,0.0068907545,0.0881148126,0.0072448513,0.0010412521,0.0031547296,0.0010503548
4316,0.5683183828,0.0135099586,0.0057823717,0.0736426716,0.0199048954,0.0474504999,0.0473017502,0.1393873759,0.0039347810,0.0807673129
4317,0.5521749908,0.0257902566,0.0030810101,0.0060488455,0.1051108919,0.0607721082,0.0986623733,0.1408155559,0.0017943205,0.0057496472
4318,0.2209107342,0.4343007813,0.0315768729,0.0676563616,0.0468699086,0.0128719976,0.0902420975,0.0319259907,0.0150328265,0.0486124290
4319,0.4608334836,0.0145098841,0.0071314267,0.0182779138,0.0665393628,0.0476911391,0.1278697248,0.1000651261,0.0049934564,0.1520884825
4320,0.7930221008,0.0572031086,0.0190007381,0.0011306944,0.0705168846,0.0045849948,0.0221660256,0.0169758893,0.0005415469,0.0148580167
4321,0.8886492112,0.0214944470,0.0054108431,0.0058771114,0.0446012436,0.0114408654,0.0118104030,0.0031612011,0.0037280825,0.0038265917
4322,0.7703704917,0.0316141848,0.0021231989,0.0135583278,0.0320820170,0.0141698042,0.0600744113,0.0431885943,0.0028551770,0.0299637930
4323,0.0603868080,0.8164495574,0.0216003522,0.0679227894,0.0053667113,0.0125792201,0.0087302455,0.0007673983,0.0046241597,0.0015727582
4324,0.8136739051,0.0229559520,0.0012034410,0.0028080694,0.0272767275,0.0325046734,0.0330796908,0.0559972795,0.0020347272,0.0084655342
4325,0.1389072817,0.3365697464,0.0030658119,0.3117724205,0.0728697224,0.0190409842,0.1031729772,0.0064291234,0.0032930152,0.0048789170
4326,0.5199074681,0.1140403756,0.0605703100,0.0173671674,0.0769518926,0.1205286849,0.0516384515,0.0165939999,0.0046476494,0.0177540008
4327,0.1054483295,0.5706886746,0.1138859211,0.0668004622,0.0134603680,0.0391187563,0.0141355910,0.0039661810,0.0628486100,0.0096471064
4328,0.1311360431,0.8271928031,0.0129516795,0.0037641878,0.0061519840,0.0046346536,0.0109062380,0.0003367239,0.0014453416,0.0014803453
4329,0.8724896943,0.0270982572,0.0191600878,0.0019914812,0.0181187805,0.0070531202,0.0237411507,0.0129708796,0.0012556901,0.0161208585
4330,0.3221168040,0.0056537170,0.0155101806,0.0140076293,0.0794403718,0.3022017569,0.0573457973,0.0336809216,0.0659432837,0.1040995379
4331,0.0666055409,0.0289792916,0.8147732569,0.0010072495,0.0048982230,0.0050456459,0.0427723210,0.0106593548,0.0036024830,0.0216566334
4332,0.0338005301,0.0127207993,0.6611708417,0.0032787632,0.0055145724,0.0370496282,0.0088011683,0.0019770205,0.2338513285,0.0018353478
4333,0.8175541185,0.0348955167,0.0024883571,0.0025010340,0.0248026321,0.0286078210,0.0229499421,0.0615606507,0.0002665573,0.0043733706
4334,0.9731358108,0.0142392914,0.0006052218,0.0008791968,0.0020240050,0.0013761762,0.0061732168,0.0001748060,0.0004827175,0.0009095578
4335,0.1906689526,0.2758106405,0.0913783134,0.0270884956,0.0871240801,0.1659552067,0.0477167682,0.0021216862,0.0948887867,0.0172470699
4336,0.8772338783,0.0168202432,0.0005668886,0.0057811033,0.0647296466,0.0063858745,0.0202441481,0.0017801132,0.0021549881,0.0043031161
4337,0.6338262452,0.3141919110,0.0080088662,0.0036174096,0.0059541764,0.0038384681,0.0191020740,0.0048241160,0.0009780187,0.0056587148
4338,0.0895868178,0.0390070790,0.0220826943,0.0820059178,0.3119805598,0.1847131214,0.1035018505,0.0172995277,0.1006693283,0.0491531032
4339,0.4106659226,0.4847520629,0.0282965212,0.0354102007,0.0081890699,0.0062083181,0.0058826894,0.0066361999,0.0012994166,0.0126595986
4340,0.0888041581,0.6988913000,0.0049929625,0.0618611484,0.0170174433,0.1055462486,0.0121145992,0.0004183180,0.0089851698,0.0013686521
4341,0.6102026223,0.1583597845,0.0095297498,0.0708202893,0.0443397187,0.0145322858,0.0429572379,0.0258181004,0.0010520627,0.0223881487
4342,0.4472601039,0.4242197724,0.0300155768,0.0081655056,0.0172134558,0.0117221690,0.0313500288,0.0129498195,0.0006046819,0.0164988862
4343,0.3693904686,0.0054983868,0.0248212913,0.0092659168,0.3593535893,0.0393942088,0.0350377127,0.0827643457,0.0156638192,0.0588102606
4344,0.3825638683,0.0089970597,0.0020735845,0.0111276035,0.0322623327,0.0387866065,0.0230695277,0.4668755217,0.0151488959,0.0190949995
